#separator:tab
#html:false
1_38_དེ་ལ་འདིར་	དེ་ལ་འདིར་བསྟན་བཅོས་མངོན་པར་རྟོགས་པའི་རྒྱན་འདི་འཆད་པ་ལ། བསྟན་བཅོས་ཀྱི་སྔོན་དུ་འགྲོ་བ་སྤྱིར་བཤད་པ་དང་། སྐབས་སུ་བབས་པའི་བསྟན་བཅོས་དངོས་བཤད་པ་གཉིས། དང་པོ་ལ། རྒྱན་གྱི་བཤད་བྱའི་རྩ་བའི་མདོ་ངོས་གཟུང་བ་དང་། རྒྱན་གྱིས་མདོ་དོན་ཇི་ལྟར་བཀྲལ་བའི་ཚུལ་དང་། རྒྱན་ལ་འགྲེལ་པ་ཇི་ལྟར་བྱུང་ཚུལ་དང་། འགྲེལ་པ་གང་གི་རྗེས་སུ་འབྲངས་ནས་མངོན་རྟོགས་རྒྱན་ཇི་ལྟར་འཆད་པའི་ཚུལ་དང་བཞི་ལས། དང་པོ་ནི། ཆོས་ཀྱི་རྗེ་ཐུབ་པའི་དབང་པོ་དེ་ཉིད་ཀྱིས་དང་པོར་བྱང་ཆུབ་མཆོག་ཏུ་ཐུགས་བསྐྱེད། བར་དུ་བསྐལ་ཆེན་གྲངས་མེད་གསུམ་གྱི་ཚོགས་བསགས། མཐར་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་ཏེ། འཇིག་ཚོགས་ལ་ལྟ་བའི་རི་བོ་ཉི་ཤུ་མཐོ་ལ་བརླིང་བས་ངོས་ཀུན་ནས་བསྐོར་ཞིང་མ་རིག་པའི་མུན་པ་སྟུག་པོ་ཅན། ལྟ་བ་ངན་པ་སྣ་ཚོགས་པའི་འཁྲི་ཤིང་གིས་ཐར་པའི་ལམ་བསྒྲིབས་ལ། ཕྲ་རྒྱས་ཀྱི་དུག་གི་ལྗོན་ཤིང་སྡུག་བསྔལ་གྱི་འབྲས་བུ་ཡིད་དུ་མི་འོང་བ་སྟེར་བས་དཀྲིགས་པ། སྲིད་པའི་ཆུ་ཀླུང་ཆེན་པོས་ཡོངས་སུ་འཁྱུད་པའི་འཁོར་བའི་འབྲོག་དགོན་པ་ཆེན་པོ་ལས་ལུས་ཅན་མཐའ་དག་བསྒྲལ་ཏེ་ཉིད་ཀྱིས་སྐུ་ཉམས་སུ་བསྟར་བའི་འབྲས་བུ་མཆོག་ལ་འགོད་པར་མཛད་ནས། སྲིད་པའི་སྡུག་བསྔལ་བརྒྱ་ཕྲག་གཞོམ་པའི་ཐབས་སུ་སྐལ་བ་དང་ལྡན་པའི་གདུལ་བྱ་རྣམས་ལ་ཆོས་ཇི་སྙེད་ཅིག་བཀའ་བསྩལ་པ་རྣམས་ཀྱི་ནང་ནས་ཆེས་ཤིན་ཏུ་ཟབ་པ་དང་ལྡན་པ་ནི་རྒྱལ་བ་ཀུན་གྱི་བགྲོད་པ་གཅིག་པའི་ལམ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མདོ་སྡེ་རིན་པོ་ཆེ་འདི་ཉིད་ཡིན་ཏེ། མདོ་ལས།ཤཱ་རིའི་བུ་ཆོས་ཐམས་ཅད་རྣམ་པ་ཐམས་ཅད་དུ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འཚལ་བས་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་བསླབ་པར་བྱའོ། །ཞེས་དང་། མཇུག་ཡོངས་སུ་གཏད་པའི་ལེའུར།ཀུན་དགའ་བོ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འདི་འཇིག་རྟེན་ན་ཇི་སྲིད་དུ་སྤྱོད་པ་དེ་སྲིད་དུ་དེ་བཞིན་གཤེགས་པ་བཞུགས་པར་རིག་པར་བྱའོ། །ཀུན་དགའ་བོ། དེ་སྲིད་དུ་དེ་བཞིན་གཤེགས་པས་ཆོས་སྟོན་པར་རིག་པར་བྱའོ། །ཞེས་གསུངས་པའི་ཕྱིར།
2_39_དེ་རྣམས་ཀྱི་	དེ་རྣམས་ཀྱི་ནང་ནས་འདིའི་བཤད་བྱ་རྩ་བའི་མདོ་ལ་སྔ་རབས་པ་ཁ་ཅིག །དེ་ལ་ཡུམ་སྲས་བཅུ་བདུན་དུ་ཡོད་དེ། ཡུམ་དྲུག །སྲས་བཅུ་གཅིག་ཏུ་ཡོད་པའི་ཕྱིར། ཡུམ་དྲུག་ནི། འབུམ། ཉི་ཁྲི། ཁྲི་བརྒྱད་སྟོང་པ། ཤེས་རབ་ཁྲི་པ། བརྒྱད་སྟོང་པ། མདོ་སྡུད་པ་རྣམས་ཡིན་ལ། དེ་རྣམས་ལ་ཡུམ་ཞེས་བརྗོད་པའི་རྒྱུ་མཚན་ཡོད་དེ། དེ་རྣམས་བརྗོད་བྱ་མངོན་པར་རྟོགས་པ་བརྒྱད་དུ་ཕྱེ་ནས་སྟོན་པའི་ཤེར་ཕྱིན་གྱི་མདོ་ཡིན་པའི་རྒྱུ་མཚན་གྱིས་དེ་ལྟར་བརྗོད་པའི་ཕྱིར། སྲས་བཅུ་གཅིག་ནི། ཤེར་ཕྱིན་བདུན་བརྒྱ་པ། ལྔ་བརྒྱ་པ། སུམ་བརྒྱ་པ། ཚུལ་བརྒྱ་ལྔ་བཅུ་པ། ལྔ་བཅུ་པ། སྒོ་ཉེར་ལྔ་པ། རབ་རྩལ་རྣམ་གནོན་གྱིས་ཞུས་པ། ཀོའུ་ཤི་ཀས་ཞུས་པ། ཤེར་ཕྱིན་ཡི་གེ་ཉུང་ངུ་། ཤེར་ཕྱིན་ཡི་གེ་གཅིག་མ། ཤེས་རབ་སྙིང་པོ་རྣམས་ཡིན་ལ། དེ་རྣམས་ལ་སྲས་ཞེས་བརྗོད་པའི་རྒྱུ་མཚན་ཡོད་དེ། དེ་རྣམས་བརྗོད་བྱ་མངོན་པར་རྟོགས་པ་བརྒྱད་དུ་ཕྱེ་ནས་མི་སྟོན་པར་བརྗོད་བྱ་ཕྱོགས་རེ་བ་ཙམ་སྟོན་པའི་ཤེར་ཕྱིན་གྱི་མདོ་ཡིན་པའི་རྒྱུ་མཚན་གྱིས་དེ་ལྟར་བརྗོད་པའི་ཕྱིར། ཞེས་ཟེར་ན། ཤེར་ཕྱིན་གྱི་མདོ་ལ་བཅུ་བདུན་གྱིས་གྲངས་ངེས་བྱེད་པ་མི་འཐད་དེ། དེ་གྲངས་ཉུང་བའི་སྐྱོན་ཡང་ཡོད། དེ་གྲངས་མང་བའི་སྐྱོན་ཡང་ཡོད་པའི་ཕྱིར། དང་པོ་གྲུབ་སྟེ༑ ཤེར་ཕྱིན་ཉི་མའི་སྙིང་པོ། ཟླ་བའི་སྙིང་པོ། ཀུན་ཏུ་བཟང་པོ། ལག་ན་རྡོ་རྗེ། རྡོ་རྗེ་རྒྱལ་མཚན་གྱིས་ཞུས་པ་རྣམས་དེར་མ་འདུས་པའི་ཕྱིར། གཉིས་པ་གྲུབ་སྟེ། ཁྲི་བརྒྱད་སྟོང་པ་ལ་ལེའུ་གྱ་བདུན་ཡོད་པའི་མདོ་སྡུད་པ་དེའི་ལེའུ་གྱ་བཞི་པ་ཡིན་པས། དེ་ཟུར་པར་འདྲེན་ན་ལེའུ་གཞན་རྣམས་ལ་ཡང་མཚུངས་པའི་ཕྱིར། ཨར་ཆེན་པོ་དང་ཕྱིས་ཀྱི་མཁས་པ་ཁ་ཅིག །ལུགས་དེ་བཀག་ནས་དེ་ལ་དགུར་ཡོད་དེ། རྒྱས་པའི་རྒྱས་པ་ཤེར་ཕྱིན་བམ་པོ་ལྔ་བརྒྱ་པ། རྒྱས་པའི་འབྲིང་བམ་པོ་བཞི་བརྒྱ་པ། རྒྱས་པའི་བསྡུས་པ་སྟོང་ཕྲག་བརྒྱ་པ། འབྲིང་གི་རྒྱས་པ་སྟོང་ཕྲག་ཉི་ཤུ་ལྔ་པ། འབྲིང་གི་འབྲིང་ཁྲི་བརྒྱད་སྟོང་པ། འབྲིང་གི་བསྡུས་པ་ཤེས་རབ་ཁྲི་པ། བསྡུས་པའི་རྒྱས་པ་ཤེར་ཕྱིན་བམ་པོ་བཅོ་བརྒྱད་པ༑བསྡུས་པའི་འབྲིང་བརྒྱད་སྟོང་པ། བསྡུས་པའི་བསྡུས་པ་མདོ་སྡུད་པ་རྣམས་སུ་ཡོད་པའི་ཕྱིར། ཞེས་ཟེར་བ་རིགས་པ་སྔ་མས་ཁེགས་སོ། །ཁོ་ན་རེ། མདོ་སྡུད་པ་ཁྲི་བརྒྱད་སྟོང་པའི་ནང་ཚན་དུ་གསུངས་པ་ལོ་ཙྪ་བ་རྣམས་ཀྱིས་གླེགས་བམ་བོད་དུ་བསྒྱུར་བའི་ཚེ་བཀོད་པ་ཡིན་གྱི། དེ་ཁྲི་བརྒྱད་སྟོང་པའི་ནང་ཚན་མ་ཡིན་ཏེ།བཅོམ་ལྡན་འདས་ཀྱིས་འཁོར་བཞི་པོ་དེ་དག་ཡང་དག་པར་རབ་ཏུ་དགའ་བར་མཛད་པའི་ཕྱིར། ཞེས་གསུངས་པའི་ཐད་ཀྱི་སྡུད་འགྲེལ་ལས།རྒྱས་པར་བསྟན་ཟིན་པའི་རྗེས་དེ་མ་ཐག་ནས། ཞེས་ཁྲི་བརྒྱད་སྟོང་པ་ལ་སོགས་པ་གསུངས་ཟིན་པའི་རྗེས་སུ་མདོ་སྡུད་པ་གསུངས་པར་བཤད་པའི་ཕྱིར་ཟེར་ན་མི་འཐད་དེ། དེ་ལྟར་ན་ཁྲི་བརྒྱད་སྟོང་པ་ལ་ཤླཽ་ཀ་ཁྲི་ཚོ་གཅིག་དང་སྟོང་ཕྲག་བརྒྱད་མ་ཚང་བས་ལོ་ཙྪ་བ་རྣམས་ཤླཽ་ཀའི་གྲངས་ཙམ་ལ་ཡང་འཁྲུལ་བར་ཐལ་པའི་སྐྱོན་ཡོད་པའི་ཕྱིར། གཞན་ཡང་༑ བསྡུས་པ་ལ་གསུམ་དུ་འབྱེད་ཚུལ་དེ་མི་འཐད་དེ། མདོ་བརྒྱད་སྟོང་པ་ལ་བམ་པོ་ཉེར་བཞི་ཡོད་པར་མདོ་དེ་ཉིད་ལས་འབྱུང་བས་སྐབས་འདིར་བམ་ཚད་ལ་མི་མཐུན་པ་མེད་པའི་ཕྱིར།
3_40_རང་ལུགས་ནི་	རང་ལུགས་ནི། ཡུམ་རྒྱས་འབྲིང་བསྡུས་གསུམ་པོ་འདི་ཉིད་འདིའི་བཤད་བྱ་རྩ་བའི་མདོ་ཡིན་ཏེ། འགྲེལ་པར།རྒྱལ་བའི་ཡུམ་རྣམ་པ་གསུམ་ཆར་ལས་ཀྱང་བརྗོད་པར་བྱ་བ་ཉིད་དུ་བསྟན་པ། ཞེས་དང་།ལ་ལ་ལས་དོན་གཞན་ལས་ཚིག །གཞན་ལས་རྣམ་གྲངས་མིང་གིས་ཏེ། །མཁས་པ་རྣམས་ཀྱིས་ཡུམ་ཀུན་ལས། །དོན་བསྡུས་དེ་ཙམ་ཤེས་པར་བྱ། །ཞེས་གསུངས་པའི་ཕྱིར།
4_41_གཉིས་པ་ལ་	གཉིས་པ་ལ་ཁ་ཅིག །ཤེར་ཕྱིན་གྱི་མདོའ་ིདགོངས་འགྲེལ་དུ་གྱུར་པའི་ཤིང་རྟའི་སྲོལ་འབྱེད་དེ་ལ་བཞིར་ཡོད་དེ། རིགས་ཚོགས་དྲུག །མངོན་རྟོགས་རྒྱན། བརྒྱད་སྟོང་དོན་བསྡུས། གཞུང་འགྲེལ་གནོད་འཇོམས་རྣམས་སུ་ཡོད་པའི་ཕྱིར། ཞེས་ཟེར། དེ་ཡང་མི་འཐད་དེ། བརྒྱད་སྟོང་དོན་བསྡུས་ཀྱིས་ཐོགས་མེད་ཀྱི་རྗེས་སུ་འབྲངས་ནས་ཤེར་ཕྱིན་གྱི་མདོའ་ིདགོངས་པ་འགྲེལ། གཞུང་འགྲེལ་གནོད་འཇོམས་ཀྱིས་ཀླུ་སྒྲུབ་ཀྱི་རྗེས་སུ་འབྲངས་ནས་ཤེར་ཕྱིན་གྱི་མདོའ་ིདགོངས་པ་འགྲེལ་པའི་ཕྱིར། དང་པོ་གྲུབ་སྟེ། བརྒྱད་སྟོང་དོན་བསྡུས་ལས།ཤེས་རབ་ཕ་རོལ་ཕྱིན་པ་ནི། །བསྟན་པ་གསུམ་ལ་ཡང་དག་བསྟན༑ ༑བརྟགས་པ་དང་ནི་གཞན་དབང་དང་། །ཡོངས་སུ་གྲུབ་པ་ཁོ་ནའོ། །མེད་ཅེས་བྱ་ལ་སོགས་ཚིག་གིས། །བརྟགས་པ་ཐམས་ཅད་འགོག་པར་བྱེད། །སྒྱུ་མ་ལ་སོགས་དཔེ་རྣམས་ཀྱིས། །གཞན་གྱི་དབང་ནི་ཡང་དག་བསྟན། །རྣམ་པར་བྱང་བ་བཞི་ཡིས་ནི༑ ༑ཡོངས་སུ་གྲུབ་པ་རབ་ཏུ་བསྒྲགས། །ཤེས་རབ་ཕ་རོལ་ཕྱིན་པར་ནི། །སངས་རྒྱས་རྣམས་ཀྱིས་གཞན་བསྟན་མེད། །ཅེས་ངོ་བོ་ཉིད་གསུམ་གྱི་མདོ་འགྲེལ་ཐེག་བསྡུས་སོགས་ཐོགས་མེད་ཀྱི་གཞུང་ཇི་ལྟ་བ་བཞིན་དུ་བཤད་པའི་ཕྱིར། གཉིས་པ་གྲུབ་སྟེ། གནོད་འཇོམས་སོགས་སུ་སྟོང་ཉིད་བཅུ་དྲུག་གི་བཤད་པ་བྱེད་པའི་ཚེ་རྩ་ཤེའི་ལུང་དྲངས་ནས་བཤད་པ་མཛད་པའི་ཕྱིར། དེ་ཡང་སློབ་དཔོན་ཕྱོགས་གླང་གིས་བརྒྱད་སྟོང་པའི་དོན་ཚན་སོ་གཉིས་སུ་བསྡུས་ནས་སྟོན་པ་ལ་བརྒྱད་སྟོང་དོན་བསྡུས་མཛད་པ་ཡིན་ཏེ༑ སོ་གཉིས་ནི། དེ་ཉིད་ལས།རྟེན་དང་དབང་དུ་བྱ་བ་དང་། །ལས་ནི་སྒོམ་པ་དང་བཅས་པ། །རབ་དབྱེ་རྟགས་དང་ལྟུང་བ་དང་། །ཕན་ཡོན་བཅས་པར་ཡང་དག་བརྗོད༑ ༑ཅེས་གསུངས་པ་ལྟར། རབ་དབྱེ་ལ་སྟོང་ཉིད་བཅུ་དྲུག །སྒོམ་པ་ལ་རྣམ་གཡེང་གི་རྟོག་པ་བཅུའི་གཉེན་པོར་བཅུ། རྟེན། དབང་དུ་བྱ་བ། ལས། རྟགས། ལྟུང་བ། ཕན་ཡོན་དང་དྲུག་རྣམས་སོ། །དེ་ལ་རྟེན་ནི་སྟོན་པའོ། །དབང་དུ་བྱ་བ་ནི་བྱང་སེམས་དང་ཉན་ཐོས་ཀྱི་འཁོར་རོ། །ལས་ནི་ཡུམ་ལ་ཇི་ལྟར་སྤྱོད་པའོ། །རྟགས་ནི་བདུད་ལས་དང་ཕྱིར་མི་ལྡོག་པའི་རྟགས་སོ། །ལྟུང་བ་ནི་ཤེར་ཕྱིན་སྤངས་ན་ངན་སོང་དུ་སྐྱེ་བའོ། །ཕན་ཡོན་ནི་སྟོང་གསུམ་རིན་པོ་ཆེ་སྣ་བདུན་གྱིས་བཀང་ནས་བྱིན་པ་བས་ཤེར་ཕྱིན་འབྲི་བ་སོགས་བསོད་ནམས་ཆེ་བའོ། །
5_42_འོ་ན་གཞུང་	འོ་ན་གཞུང་འགྲེལ་གནོད་འཇོམས་དེ་གང་གིས་མཛད་ཅེ་ན། འདི་ལ་ཡུམ་གསུམ་གྱི་གཞུང་འགྲེལ་གནོད་འཇོམས་ཞེས་པ་ཡེ་ཤེས་སྡེས་བསྒྱུར་བ་ཞིག་དང་། འབུམ་རྐྱང་པའི་གཞུང་འགྲེལ་གནོད་འཇོམས་ཞེས་པ་འགྱུར་བྱང་མེད་པ་ཞིག་ཡོད་པའི་ཕྱི་མ་རྒྱལ་པོ་ཁྲི་སྲོང་ལྡེ་བཙན་གྱིས་མཛད་པ་ཡིན་ཏེ། འཕང་ཐང་གི་དཀར་ཆག་ཏུ༑བཙན་པོ་ཁྲི་སྲོང་ལྡེ་བཙན་གྱིས་མཛད་པའི་འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འབུམ་གྱི་རྒྱ་ཆེར་འགྲེལ། ཞེས་གསུངས་པའི་ཕྱིར། དང་པོ་དེ་ལ་མི་མཐུན་པ་མང་དུ་འབྱུང་ཡང་། སྔ་མ་རྣམས་ལ་ཁ་ཆེ་མཆེ་བའི་སྡེས་མཛད་པར་གྲགས་པ་ལྟར་ཡིན་ནམ་སྙམ་སྟེ་དཔྱད་པར་བྱའོ། །
6_42_དེས་ན་ཡུམ་	དེས་ན་ཡུམ་རྒྱས་འབྲིང་གཉིས་ཁྲི་བརྒྱད་སྟོང་པ་དང་གསུམ་གྱི་རྒྱ་ཆེར་བཤད་པ་གཞུང་འགྲེལ་གནོད་འཇོམས་ཀྱིས་སྒོ་གསུམ་དང་རྣམ་གྲངས་བཅུ་གཅིག་གི་སྒོ་ནས་ཡུམ་འགྲེལ་བར་བྱེད་པ་ཡིན་ལ། དེ་ལ་སྒོ་གསུམ་ནི། གླེང་གཞིའི་སྐབས་ཕྱེ་བའི་རྗེས་ལ་ཤཱ་རིའི་བུ་ལ། ཞེས་པ་ནས་བརྩོན་པར་བྱའོ། །ཞེས་པའི་བར་གྱིས་མགོ་སྨོས་པས་གོ་བ་རྣམས་ལ་གང་གིས་གང་གི་ཕྱིར་གང་ལ་ཇི་ལྟར་སློབ་ཚུལ་བཞི་སྟོན་པ་བསྡུས་ཏེ་བསྟན་པའི་སྒོ། དེ་ནས་རྣམ་མཁྱེན་རྫོགས་པའི་བར་གྱིས་རྣམ་པར་སྤྲོས་ནས་གོ་བ་རྣམས་ལ་རྣམ་མཁྱེན་ལས་བརྩམས་ཏེ། རྣམ་པར་མི་རྟོག་པའི་ཤེར་ཕྱིན་བཟུང་ནས་དོན་དམ་པའི་ཚུལ་དུ་སྟོན་པ་འབྲིང་དུ་བསྟན་པའི་སྒོ། དེ་ནས་ཡོངས་སུ་རྫོགས་པའི་བར་གྱིས་དྲངས་དགོས་པའམ། ཚིག་ལ་འཆེལ་བ་རྣམས་ཀྱི་དོན་དུ་ལམ་ཤེས་ལས་བརྩམས་ཏེ། རྣམ་པར་རྟོག་པ་དང་བཅས་པ་དང་རྣམ་པར་མི་རྟོག་པའི་ཤེར་ཕྱིན་བཟུང་ནས་ཀུན་རྫོབ་དང་དོན་དམ་པའི་ཚུལ་དུ་བསྟན་པ་རྒྱས་པར་བཤད་པའི་སྒོའ།ོ །
7_43_རྣམ་གྲངས་བཅུ་	རྣམ་གྲངས་བཅུ་གཅིག་ནི་དང་པོར་ཤཱ་རིའི་བུ་ལ་བཀའ་སྩལ་ནས་བཤད་པའི་རྣམ་གྲངས་གཅིག་གོ །དེ་ནས་རབ་འབྱོར་གྱིས་རྒྱས་པར་བཤད་པ་ནི་གཉིས་པའོ། །དེ་ནས་བརྒྱ་བྱིན་དང་། དེ་ནས་རབ་འབྱོར་དང་། བྱམས་པ་དང་། རབ་འབྱོར་དང་། བརྒྱ་བྱིན་དང་། རབ་འབྱོར་དང་། བྱམས་པ་དང་། རབ་འབྱོར་དང་། དེ་ནས་ཀུན་དགའ་བོ་ལ་བཀའ་སྩལ་ནས་ཡོངས་སུ་གཏད་པའོ། །
8_43_རང་ལུགས་ལ་	རང་ལུགས་ལ་ཤེར་ཕྱིན་གྱི་མདོའ་ིདགོངས་འགྲེལ་དུ་གྱུར་པའི་ཤིང་རྟའི་སྲོལ་འབྱེད་དེ་ལ་གཉིས་སུ་ཡོད་དེ། མགོན་པོ་ཀླུ་སྒྲུབ་ཀྱིས་ཇི་ལྟར་བཀྲལ་བའི་ཚུལ་དང་། རྗེ་བཙུན་བྱམས་མགོན་གྱིས་ཇི་ལྟར་བཀྲལ་བའི་ཚུལ་གཉིས་སུ་ཡོད་པའི་ཕྱིར། གསེར་ཕྲེང་ལས།དངོས་བསྟན་སྟོང་ཉིད་ཀྱི་དོན་རིགས་ཚོགས་དྲུག་དང་། ཤུགས་བསྟན་སྟོང་ཉིད་བཤད་པ་ན་གདུལ་བྱའི་རྒྱུད་ལ་མངོན་རྟོགས་སྐྱེ་བའི་རིམ་པ་རྣམས་རྒྱན་གྱིས་བཀྲལ་བས། རྗེ་བཙུན་དང་ཀླུ་སྒྲུབ་ཞབས་གཉིས་ཀྱིས་ཤེར་ཕྱིན་འགྲེལ་ཚུལ་གཉིས་སུ་བྱུང་ངོ་། །ཞེས་བྱ་བར་ཡང་གནས་སོ། །ཞེས་གསུངས་པའི་ཕྱིར། དེ་ལ་དང་པོ་ནི། རྒྱལ་བ་མྱ་ངན་ལས་འདས་ཚུལ་བསྟན་ནས་ལོ་བཞི་བརྒྱ་ལོན་པ་ན། རྒྱལ་བས་མདོ་རྒྱུད་དུ་མ་ནས་ལུང་བསྟན་པའི་ཤིང་རྟ་ཆེན་པོ་དཔལ་མགོན་འཕགས་པ་ཀླུ་སྒྲུབ་དེ་ཉིད་འཇིག་རྟེན་དུ་བྱོན་ནས། ཤེར་ཕྱིན་གྱི་མདོའ་ིདངོས་བསྟན་སྟོང་ཉིད་ཀྱི་རིམ་པ་དེ་ཉིད་རིགས་པའི་རྣམ་གྲངས་མཐའ་ཡས་པའི་སྒོ་ནས་གཏན་ལ་འབེབས་པ་ལ་རིགས་ཚོགས་དྲུག་དང་། དེ་ཁོ་ན་ཉིད་ལུང་གི་སྒོ་ནས་གཏན་ལ་འབེབས་པ་ལ་མདོ་ཀུན་ལས་བཏུས་པ་མཛད་དོ༑ ༑ཀླུ་སྒྲུབ་ལུང་བསྟན་ཚུལ་ཡོད་དེ། ལང་གཤེགས་ལས།ལྷོ་ཕྱོགས་བེ་ཏའི་ཡུལ་དུ་ནི༑ ༑དགེ་སློང་དཔལ་ལྡན་ཞེས་གྲགས་པ། །དེ་མིང་ཀླུ་ཞེས་འབོད་པ་དེས། །ཡོད་དང་མེད་པའི་ཕྱོགས་འཇིག་པ། །ང་ཡི་བསྟན་པ་འཇིག་རྟེན་དུ། །བླ་མེད་ཐེག་ཆེན་རབ་བཤད་ནས། །རབ་ཏུ་དགའ་བའི་ས་བསྒྲུབས་ཏེ། །བདེ་བ་ཅན་དུ་དེ་འགྲོའོ། །ཞེས་གསུངས་པའི་ཕྱིར།
9_44_རིགས་ཚོགས་དྲུག་	རིགས་ཚོགས་དྲུག་པོ་དེ་གང་ཞེ་ན། འདི་ལ་ཡུལ་རྟེན་འབྱུང་གི་དེ་ཁོ་ན་ཉིད་གཏན་ལ་འབེབས་པའི་གཞུང་བཞི། ཡུལ་ཅན་སྟོང་ཉིད་རྟོགས་པའི་ལྟ་བ་ཐར་པ་ཐོབ་པའི་ལམ་གྱི་རྩ་བར་སྟོན་པའི་གཞུང་གཉིས་ལས། དང་པོ་ལ་ཡང་། དགག་བྱ་བདེན་གྲུབ་གཙོ་བོར་འགོག་པའི་གཞུང་གཉིས། བདེན་པར་མེད་ཀྱང་བྱ་བྱེད་འཐད་ཚུལ་སྟོན་པའི་གཞུང་གཉིས་ལས། དང་པོ་གཉིས་ཡོད་དེ། དངོས་སྨྲ་བ་རྣམས་ཀྱི་གང་ཟག་དང་ཆོས་ཀྱི་བདག་ཏུ་སྒྲོ་འདོགས་པའི་བསྒྲུབ་བྱ་བདེན་དངོས་འགོག་པ་རྩ་ཤེ་དང་། དེའི་སྒྲུབ་བྱེད་རྟོག་གེའི་ཚིག་དོན་བཅུ་དྲུག་འགོག་པ་ཞིབ་མོ་རྣམ་འཐག་གཉིས་སུ་མཛད་པའི་ཕྱིར། གཉིས་པ་གཉིས་ཡོད་དེ། རབ་བྱེད་བདུན་པར་སྐྱེ་གནས་འཇིག་གསུམ་བརྟགས་པ་ལས་འཕྲོས་ནས་བདེན་པར་མེད་ཀྱང་བྱ་བྱེད་འཐད་ཚུལ་སྤྱིར་སྟོན་པ་སྟོང་ཉིད་བདུན་ཅུ་པ་དང་། རབ་བྱེད་དང་པོར་རྐྱེན་བརྟགས་པ་ལས་འཕྲོས་ནས་བདེན་པར་མེད་ཀྱང་དགག་སྒྲུབ་ཀྱི་རྣམ་གཞག་འཐད་ཚུལ་སྟོན་པ་ལ་རྩོད་བཟློག་མཛད་པའི་ཕྱིར། གཉིས་པ་ལ། རིན་ཆེན་ཕྲེང་བ་དང་། རིགས་པ་དྲུག་ཅུ་པ་གཉིས་མཛད་པ་ཡིན་ཏེ། འཇུག་པའི་རྒྱ་ཆེར་འགྲེལ་ལས༑བདེན་གཉིས་ཀྱི་ཚུལ་དེ་ལྟར་དུ་རྟོགས་པ་ནི་སངས་རྒྱས་ཐོབ་པ་ལྟ་ཅི་སྨོས་འཁོར་བ་ལས་གྲོལ་བ་ལ་ཡང་མེད་མི་རུང་ངོ་ཞེས་གཞུང་གཉིས་ཀྱིས་སྟོན་པས། ཞེས་དང་༑འཁོར་བ་ལས་གྲོལ་བ་ལ་ཡོད་མེད་ཀྱི་མཐར་ལྟ་བ་སྤངས་པའི་ལམ་དགོས་པ་ནི་གཞུང་གཞན་གཉིས་ཀྱིས་སྟོན་ཏེ། ཞེས་གསུངས་པའི་ཕྱིར།
